1820.0,2.0,521.65,15.42
1820.0,2.2,455.17,12.76
1820.0,2.2,457.72,12.96
1820.0,2.3,444.13,11.96
1820.0,2.3,444.36,12.01
1830.0,2.0,524.12,15.4
1830.0,2.2,457.43,12.73
1830.0,2.2,459.98,12.94
1830.0,2.3,446.35,11.94
1830.0,2.3,446.58,11.98
1840.0,2.0,526.59,15.39
1840.0,2.2,459.69,12.71
1840.0,2.2,462.23,12.92
1840.0,2.3,448.57,11.91
1840.0,2.3,448.8,11.95
1850.0,2.0,529.05,15.37
1850.0,2.3,450.78,11.88
1850.0,2.3,451.01,11.92
1850.0,2.3,461.94,12.68
1850.0,2.3,464.48,12.89
1860.0,2.1,531.52,15.36
1860.0,2.3,453.0,11.85
1860.0,2.3,453.23,11.89
1860.0,2.3,464.19,12.65
1860.0,2.3,466.73,12.86
1870.0,2.1,533.97,15.34
1870.0,2.3,455.21,11.82
1870.0,2.3,455.44,11.86
1870.0,2.3,466.44,12.63
1870.0,2.3,468.98,12.84
1880.0,2.1,536.43,15.32
1880.0,2.3,457.42,11.78
1880.0,2.3,457.65,11.83
1880.0,2.3,468.69,12.6
1880.0,2.3,471.23,12.81
1890.0,2.1,538.88,15.3
1890.0,2.3,470.94,12.57
1890.0,2.3,473.47,12.78
1890.0,2.4,459.63,11.75
1890.0,2.4,459.85,11.79
190.0,0.2,51.33,2.96
190.0,0.2,51.5,2.97
190.0,0.2,53.19,3.08
190.0,0.2,53.73,3.11
190.0,0.2,63.76,3.5
1900.0,2.1,541.33,15.28
1900.0,2.3,473.18,12.54
1900.0,2.3,475.72,12.75
1900.0,2.4,461.84,11.71
1900.0,2.4,462.06,11.76
1910.0,2.1,543.78,15.26
1910.0,2.3,475.42,12.5
1910.0,2.3,477.96,12.72
1910.0,2.4,464.05,11.68
1910.0,2.4,464.26,11.72
1920.0,2.1,546.22,15.24
1920.0,2.4,466.25,11.64
1920.0,2.4,466.46,11.69
1920.0,2.4,477.67,12.47
1920.0,2.4,480.19,12.68
1930.0,2.1,548.67,15.21
1930.0,2.4,468.45,11.61
1930.0,2.4,468.66,11.65
1930.0,2.4,479.9,12.44
1930.0,2.4,482.43,12.65
1940.0,2.2,551.1,15.19
1940.0,2.4,470.65,11.57
1940.0,2.4,470.86,11.61
1940.0,2.4,482.14,12.4
1940.0,2.4,484.67,12.62
1950.0,2.2,553.54,15.17
1950.0,2.4,472.85,11.53
1950.0,2.4,473.06,11.57
1950.0,2.4,484.38,12.36
1950.0,2.4,486.9,12.58
1960.0,2.2,555.97,15.14
1960.0,2.4,486.61,12.33
1960.0,2.4,489.13,12.55
1960.0,2.5,475.04,11.49
1960.0,2.5,475.25,11.53
1970.0,2.2,558.4,15.11
1970.0,2.4,488.84,12.29
1970.0,2.4,491.36,12.51
1970.0,2.5,477.24,11.45
1970.0,2.5,477.45,11.49
1980.0,2.2,560.83,15.09
1980.0,2.4,491.07,12.25
1980.0,2.4,493.58,12.47
1980.0,2.5,479.43,11.4
1980.0,2.5,479.64,11.45
1990.0,2.2,563.26,15.06
1990.0,2.5,481.62,11.36
1990.0,2.5,481.83,11.4
1990.0,2.5,493.3,12.21
1990.0,2.5,495.81,12.43
20.0,0.0,5.48,0.33
20.0,0.0,5.5,0.33
20.0,0.0,5.68,0.35
20.0,0.0,5.74,0.35
20.0,0.0,6.86,0.39
200.0,0.2,53.99,3.11
200.0,0.2,54.16,3.12
200.0,0.2,55.94,3.23
200.0,0.2,56.51,3.26
