"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"1230.0","280.12","0.8248","1.2","387.6","11.45","387.77","0.626","-44.909","0.1603"
"1240.0","279.67","0.8234","1.2","390.4","11.47","390.57","0.626","-44.749","0.16"
"1250.0","279.21","0.8221","1.2","393.2","11.49","393.36","0.632","-45.037","0.1613"
"1260.0","278.77","0.8208","1.2","395.99","11.51","396.15","0.642","-45.612","0.1636"
"1270.0","278.32","0.8195","1.2","398.77","11.53","398.94","0.64","-45.345","0.1629"
"1280.0","277.87","0.8181","1.3","401.55","11.55","401.72","0.643","-45.384","0.1633"
"1290.0","277.42","0.8168","1.3","404.33","11.57","404.5","0.64","-45.022","0.1623"
"1300.0","276.97","0.8155","1.3","407.1","11.59","407.27","0.631","-44.265","0.1598"
"1310.0","276.53","0.8142","1.3","409.87","11.61","410.04","0.623","-43.529","0.1574"
"1320.0","276.1","0.813","1.3","412.64","11.62","412.8","0.618","-43.078","0.156"
"1330.0","275.66","0.8117","1.3","415.4","11.64","415.56","0.611","-42.469","0.1541"
"1340.0","275.24","0.8104","1.3","418.15","11.65","418.31","0.609","-42.168","0.1532"
"1350.0","274.82","0.8092","1.3","420.9","11.66","421.06","0.61","-42.09","0.1532"
"1360.0","274.39","0.8079","1.4","423.65","11.67","423.81","0.612","-42.094","0.1534"
"1370.0","273.97","0.8067","1.4","426.39","11.68","426.55","0.615","-42.203","0.154"
"1380.0","273.55","0.8055","1.4","429.13","11.69","429.29","0.617","-42.201","0.1543"
"1390.0","273.13","0.8042","1.4","431.86","11.7","432.02","0.619","-42.188","0.1545"
"1400.0","272.71","0.803","1.4","434.59","11.71","434.75","0.616","-41.875","0.1536"
"1410.0","272.29","0.8018","1.4","437.32","11.72","437.48","0.617","-41.825","0.1536"
"1420.0","271.87","0.8006","1.4","440.04","11.72","440.2","0.619","-41.801","0.1538"
"1430.0","271.45","0.7993","1.4","442.76","11.73","442.91","0.618","-41.613","0.1533"
"1440.0","271.04","0.7981","1.4","445.47","11.73","445.63","0.618","-41.456","0.153"
"1450.0","270.63","0.7969","1.5","448.18","11.73","448.33","0.617","-41.317","0.1527"
"1460.0","270.22","0.7957","1.5","450.89","11.73","451.04","0.615","-41.029","0.1518"
"1470.0","269.81","0.7945","1.5","453.59","11.74","453.74","0.61","-40.558","0.1503"
"1480.0","269.41","0.7933","1.5","456.28","11.73","456.44","0.605","-40.144","0.149"
"1490.0","269.01","0.7922","1.5","458.98","11.73","459.13","0.6","-39.663","0.1474"
"1500.0","268.61","0.791","1.5","461.67","11.73","461.82","0.594","-39.139","0.1457"
"1510.0","268.22","0.7898","1.5","464.35","11.73","464.5","0.593","-38.998","0.1454"
"1520.0","267.83","0.7887","1.5","467.03","11.72","467.18","0.593","-38.867","0.1451"
"1530.0","267.44","0.7875","1.6","469.71","11.72","469.86","0.597","-38.997","0.1458"
"1540.0","267.05","0.7864","1.6","472.38","11.71","472.53","0.598","-38.975","0.146"
"1550.0","266.66","0.7853","1.6","475.05","11.7","475.2","0.602","-39.106","0.1467"
"1560.0","266.27","0.7841","1.6","477.72","11.7","477.86","0.602","-38.994","0.1465"
"1570.0","265.88","0.783","1.6","480.38","11.69","480.52","0.602","-38.87","0.1462"
"1580.0","265.49","0.7818","1.6","483.04","11.68","483.18","0.605","-38.957","0.1467"
"1590.0","265.1","0.7807","1.6","485.69","11.67","485.83","0.604","-38.782","0.1463"
"1600.0","264.71","0.7796","1.6","488.34","11.65","488.48","0.607","-38.851","0.1468"
"1610.0","264.33","0.7784","1.7","490.99","11.64","491.13","0.605","-38.603","0.146"
"1620.0","263.95","0.7773","1.7","493.63","11.63","493.77","0.603","-38.339","0.1453"
"1630.0","263.57","0.7762","1.7","496.27","11.61","496.41","0.595","-37.772","0.1433"
"1640.0","263.19","0.7751","1.7","498.9","11.6","499.04","0.591","-37.41","0.1421"
"1650.0","262.82","0.774","1.7","501.54","11.58","501.67","0.586","-36.962","0.1406"
"1660.0","262.45","0.7729","1.7","504.16","11.56","504.3","0.581","-36.517","0.1391"
"1670.0","262.09","0.7719","1.7","506.79","11.54","506.92","0.574","-35.995","0.1373"
"1680.0","261.73","0.7708","1.7","509.41","11.52","509.54","0.569","-35.59","0.136"
"1690.0","261.37","0.7698","1.8","512.02","11.5","512.15","0.563","-35.127","0.1344"
"1700.0","261.03","0.7687","1.8","514.64","11.48","514.76","0.559","-34.758","0.1332"
"1710.0","260.68","0.7677","1.8","517.25","11.46","517.37","0.56","-34.717","0.1332"
"1720.0","260.33","0.7667","1.8","519.85","11.43","519.98","0.553","-34.22","0.1315"
"1730.0","259.99","0.7657","1.8","522.46","11.41","522.58","0.552","-34.058","0.131"
"1740.0","259.64","0.7647","1.8","525.05","11.38","525.18","0.555","-34.12","0.1314"
"1750.0","259.3","0.7637","1.8","527.65","11.36","527.77","0.558","-34.235","0.132"
"1760.0","258.96","0.7627","1.8","530.24","11.33","530.36","0.556","-34.046","0.1315"
"1770.0","258.63","0.7617","1.9","532.83","11.3","532.95","0.554","-33.814","0.1307"
"1780.0","258.29","0.7607","1.9","535.42","11.27","535.54","0.548","-33.343","0.1291"
"1790.0","257.96","0.7598","1.9","538.0","11.24","538.12","0.537","-32.635","0.1265"
"1800.0","257.64","0.7588","1.9","540.58","11.21","540.7","0.537","-32.534","0.1263"
"1810.0","257.31","0.7578","1.9","543.16","11.18","543.27","0.534","-32.28","0.1255"
"1820.0","256.98","0.7569","1.9","545.73","11.15","545.84","0.535","-32.256","0.1255"
"1830.0","256.65","0.7559","1.9","548.3","11.11","548.41","0.54","-32.427","0.1264"
"1840.0","256.33","0.755","1.9","550.86","11.08","550.97","0.543","-32.547","0.127"
"1850.0","256.01","0.7541","2.0","553.43","11.04","553.54","0.544","-32.513","0.127"
"1860.0","255.69","0.7531","2.0","555.99","11.01","556.09","0.539","-32.171","0.1258"
"1870.0","255.37","0.7522","2.0","558.54","10.97","558.65","0.537","-31.935","0.1251"
"1880.0","255.06","0.7513","2.0","561.1","10.93","561.2","0.526","-31.217","0.1224"
"1890.0","254.75","0.7504","2.0","563.65","10.89","563.75","0.509","-30.102","0.1182"
"1900.0","254.45","0.7495","2.0","566.19","10.85","566.3","0.502","-29.665","0.1166"
"1910.0","254.15","0.7486","2.0","568.74","10.81","568.84","0.504","-29.66","0.1167"
"1920.0","253.85","0.7477","2.1","571.28","10.77","571.38","0.506","-29.744","0.1172"
"1930.0","253.54","0.7468","2.1","573.82","10.72","573.92","0.511","-29.949","0.1181"
"1940.0","253.25","0.746","2.1","576.35","10.68","576.45","0.512","-29.93","0.1182"
"1950.0","252.95","0.7451","2.1","578.88","10.63","578.98","0.516","-30.077","0.1189"
"1960.0","252.65","0.7442","2.1","581.41","10.59","581.51","0.519","-30.192","0.1195"
"1970.0","252.35","0.7433","2.1","583.94","10.54","584.03","0.525","-30.468","0.1207"
"1980.0","252.04","0.7425","2.1","586.46","10.49","586.56","0.521","-30.172","0.1197"
"1990.0","251.74","0.7416","2.1","588.98","10.44","589.08","0.517","-29.861","0.1186"
"2000.0","251.45","0.7407","2.2","591.5","10.39","591.59","0.517","-29.777","0.1184"
"2010.0","251.15","0.7398","2.2","594.01","10.34","594.1","0.516","-29.673","0.1182"
"2020.0","250.85","0.739","2.2","596.53","10.29","596.61","0.518","-29.71","0.1184"
"2030.0","250.55","0.7381","2.2","599.03","10.24","599.12","0.518","-29.639","0.1183"
"2040.0","250.26","0.7372","2.2","601.54","10.19","601.63","0.52","-29.676","0.1186"
"2050.0","249.96","0.7364","2.2","604.04","10.13","604.13","0.518","-29.5","0.118"
"2060.0","249.66","0.7355","2.2","606.54","10.08","606.62","0.523","-29.725","0.1191"
"2070.0","249.37","0.7346","2.2","609.04","10.02","609.12","0.523","-29.656","0.1189"
"2080.0","249.08","0.7338","2.3","611.53","9.96","611.61","0.521","-29.43","0.1182"
"2090.0","248.78","0.7329","2.3","614.02","9.9","614.1","0.519","-29.26","0.1176"
"2100.0","248.49","0.7321","2.3","616.51","9.85","616.59","0.517","-29.062","0.117"
"2110.0","248.2","0.7312","2.3","618.99","9.79","619.07","0.509","-28.545","0.115"
"2120.0","247.92","0.7304","2.3","621.48","9.72","621.55","0.501","-28.03","0.1131"
"2130.0","247.64","0.7296","2.3","623.95","9.66","624.03","0.495","-27.662","0.1117"
"2140.0","247.37","0.7288","2.3","626.43","9.6","626.5","0.491","-27.352","0.1106"
"2150.0","247.09","0.728","2.4","628.91","9.54","628.98","0.491","-27.296","0.1105"
"2160.0","246.81","0.7272","2.4","631.38","9.47","631.45","0.494","-27.395","0.111"
"2170.0","246.54","0.7264","2.4","633.84","9.41","633.91","0.496","-27.454","0.1114"
"2180.0","246.27","0.7256","2.4","636.31","9.34","636.38","0.5","-27.577","0.112"
"2190.0","245.99","0.7248","2.4","638.77","9.27","638.84","0.503","-27.707","0.1126"
"2200.0","245.72","0.724","2.4","641.23","9.21","641.3","0.498","-27.38","0.1114"
"2210.0","245.45","0.7232","2.4","643.69","9.14","643.75","0.49","-26.874","0.1095"
"2220.0","245.18","0.7224","2.5","646.14","9.07","646.21","0.488","-26.715","0.109"
"2230.0","244.92","0.7216","2.5","648.59","9.0","648.66","0.482","-26.285","0.1073"
"2240.0","244.65","0.7208","2.5","651.04","8.92","651.1","0.482","-26.258","0.1073"
"2250.0","244.39","0.7201","2.5","653.49","8.85","653.55","0.479","-26.003","0.1064"
"2260.0","244.14","0.7194","2.5","655.93","8.78","655.99","0.47","-25.474","0.1043"
"2270.0","243.89","0.7186","2.5","658.37","8.7","658.43","0.463","-25.068","0.1028"
"2280.0","243.64","0.7179","2.5","660.81","8.63","660.87","0.457","-24.695","0.1014"
"2290.0","243.4","0.7172","2.5","663.25","8.55","663.31","0.448","-24.118","0.0991"
"2300.0","243.15","0.7165","2.6","665.68","8.48","665.74","0.444","-23.877","0.0982"
"2310.0","242.91","0.7158","2.6","668.12","8.4","668.17","0.439","-23.571","0.097"
"2320.0","242.67","0.7151","2.6","670.54","8.32","670.6","0.438","-23.469","0.0967"
"2330.0","242.44","0.7144","2.6","672.97","8.24","673.02","0.438","-23.391","0.0965"
"2340.0","242.2","0.7137","2.6","675.4","8.16","675.44","0.449","-23.957","0.0989"
"2350.0","241.96","0.713","2.6","677.82","8.08","677.87","0.446","-23.727","0.0981"
"2360.0","241.72","0.7123","2.6","680.24","7.99","680.28","0.451","-23.956","0.0991"
"2370.0","241.48","0.7116","2.7","682.65","7.91","682.7","0.458","-24.259","0.1005"
"2380.0","241.23","0.7109","2.7","685.07","7.83","685.11","0.456","-24.129","0.1"
"2390.0","240.99","0.7102","2.7","687.48","7.74","687.52","0.466","-24.575","0.102"
"2400.0","240.75","0.7095","2.7","689.89","7.65","689.93","0.467","-24.584","0.1021"
"2410.0","240.51","0.7088","2.7","692.3","7.57","692.34","0.469","-24.634","0.1024"
"2420.0","240.26","0.7081","2.7","694.7","7.48","694.74","0.458","-24.035","0.1"
"2430.0","240.03","0.7074","2.7","697.11","7.39","697.15","0.458","-23.962","0.0998"
"2440.0","239.79","0.7067","2.8","699.51","7.3","699.54","0.443","-23.14","0.0965"
"2450.0","239.55","0.706","2.8","701.9","7.21","701.94","0.443","-23.089","0.0964"
"2460.0","239.32","0.7053","2.8","704.3","7.12","704.34","0.447","-23.257","0.0972"
"2470.0","239.1","0.7047","2.8","706.69","7.03","706.73","0.439","-22.771","0.0952"
"2480.0","238.87","0.704","2.8","709.08","6.93","709.12","0.44","-22.771","0.0953"
"2490.0","238.64","0.7033","2.8","711.47","6.84","711.5","0.441","-22.771","0.0954"
"2500.0","238.41","0.7027","2.8","713.86","6.74","713.89","0.441","-22.771","0.0955"
"2510.0","238.19","0.702","2.9","716.24","6.65","716.27","0.442","-22.771","0.0956"
