"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"3040.0","227.33","0.6748","3.6","831.8","12.83","831.9","0.367","-17.171","0.0755"
"3050.0","227.15","0.6743","3.6","834.08","12.72","834.17","0.371","-17.325","0.0763"
"3060.0","226.98","0.6738","3.7","836.35","12.61","836.45","0.364","-16.977","0.0748"
"3070.0","226.81","0.6733","3.7","838.62","12.49","838.71","0.361","-16.793","0.074"
"3080.0","226.63","0.6728","3.7","840.89","12.38","840.98","0.364","-16.89","0.0745"
"3090.0","226.46","0.6723","3.7","843.16","12.27","843.25","0.374","-17.364","0.0767"
"3100.0","226.29","0.6718","3.7","845.42","12.16","845.51","0.385","-17.844","0.0789"
"3110.0","226.12","0.6713","3.7","847.69","12.04","847.77","0.382","-17.647","0.078"
"3120.0","225.95","0.6708","3.8","849.95","11.92","850.03","0.383","-17.658","0.0782"
"3130.0","225.77","0.6703","3.8","852.21","11.81","852.29","0.379","-17.436","0.0772"
"3140.0","225.6","0.6698","3.8","854.47","11.69","854.55","0.378","-17.4","0.0771"
"3150.0","225.42","0.6693","3.8","856.73","11.57","856.8","0.373","-17.123","0.076"
"3160.0","225.25","0.6688","3.8","858.98","11.45","859.06","0.372","-17.04","0.0757"
"3170.0","225.08","0.6683","3.8","861.23","11.33","861.31","0.373","-17.088","0.0759"
"3180.0","224.91","0.6678","3.8","863.49","11.21","863.56","0.372","-16.985","0.0755"
"3190.0","224.75","0.6673","3.9","865.74","11.09","865.81","0.367","-16.739","0.0745"
"3200.0","224.57","0.6668","3.9","867.98","10.97","868.05","0.377","-17.179","0.0765"
"3210.0","224.41","0.6664","3.9","870.23","10.84","870.3","0.365","-16.579","0.0739"
"3220.0","224.24","0.6659","3.9","872.48","10.72","872.54","0.375","-17.029","0.0759"
"3230.0","224.07","0.6654","3.9","874.72","10.59","874.78","0.376","-17.03","0.076"
"3240.0","223.9","0.6649","3.9","876.96","10.47","877.02","0.377","-17.05","0.0762"
"3250.0","223.73","0.6644","3.9","879.2","10.34","879.26","0.375","-16.939","0.0757"
"3260.0","223.56","0.6639","4.0","881.44","10.21","881.5","0.381","-17.186","0.0769"
"3270.0","223.39","0.6634","4.0","883.67","10.08","883.73","0.382","-17.181","0.0769"
"3280.0","223.22","0.6629","4.0","885.91","9.95","885.97","0.364","-16.341","0.0732"
"3290.0","223.06","0.6624","4.0","888.14","9.82","888.2","0.378","-16.973","0.0761"
"3300.0","222.89","0.6619","4.0","890.37","9.69","890.43","0.363","-16.249","0.0729"
"3310.0","222.72","0.6615","4.0","892.6","9.56","892.65","0.367","-16.428","0.0738"
"3320.0","222.55","0.661","4.1","894.83","9.42","894.88","0.372","-16.607","0.0746"
"3330.0","222.39","0.6605","4.1","897.06","9.29","897.11","0.37","-16.494","0.0742"
"3340.0","222.23","0.66","4.1","899.28","9.15","899.33","0.363","-16.141","0.0726"
"3350.0","222.07","0.6596","4.1","901.51","9.02","901.55","0.369","-16.371","0.0737"
"3360.0","221.9","0.6591","4.1","903.73","8.88","903.77","0.372","-16.49","0.0743"
"3370.0","221.74","0.6586","4.1","905.95","8.74","905.99","0.354","-15.645","0.0706"
"3380.0","221.58","0.6582","4.1","908.16","8.6","908.21","0.359","-15.843","0.0715"
"3390.0","221.42","0.6577","4.2","910.38","8.46","910.42","0.356","-15.685","0.0708"
"3400.0","221.27","0.6573","4.2","912.6","8.32","912.63","0.358","-15.775","0.0713"
"3410.0","221.11","0.6568","4.2","914.81","8.18","914.85","0.358","-15.729","0.0711"
"3420.0","220.96","0.6564","4.2","917.02","8.04","917.06","0.355","-15.588","0.0706"
"3430.0","220.8","0.6559","4.2","919.23","7.89","919.26","0.355","-15.569","0.0705"
"3440.0","220.63","0.6554","4.2","921.44","7.75","921.47","0.37","-16.193","0.0734"
"3450.0","220.48","0.655","4.2","923.65","7.61","923.68","0.369","-16.136","0.0732"
"3460.0","220.32","0.6545","4.3","925.85","7.46","925.88","0.365","-15.92","0.0723"
"3470.0","220.16","0.6541","4.3","928.06","7.31","928.08","0.367","-15.98","0.0726"
"3480.0","220.01","0.6536","4.3","930.26","7.17","930.28","0.363","-15.794","0.0718"
"3490.0","219.85","0.6532","4.3","932.46","7.02","932.48","0.364","-15.83","0.072"
"3500.0","219.69","0.6527","4.3","934.66","6.87","934.68","0.357","-15.488","0.0705"
"3510.0","219.52","0.6522","4.3","936.85","6.72","936.88","0.361","-15.615","0.0711"
"3520.0","219.37","0.6518","4.4","939.05","6.57","939.07","0.364","-15.739","0.0718"
"3530.0","219.22","0.6513","4.4","941.24","6.41","941.26","0.37","-15.958","0.0728"
"3540.0","219.06","0.6509","4.4","943.44","6.26","943.46","0.364","-15.665","0.0715"
"3550.0","218.9","0.6504","4.4","945.63","6.11","945.65","0.377","-16.241","0.0742"
"3560.0","218.74","0.6499","4.4","947.82","5.95","947.83","0.382","-16.423","0.0751"
"3570.0","218.57","0.6495","4.4","950.0","5.8","950.02","0.381","-16.354","0.0748"
"3580.0","218.42","0.649","4.4","952.19","5.64","952.21","0.367","-15.702","0.0719"
"3590.0","218.27","0.6486","4.5","954.37","5.48","954.39","0.352","-15.05","0.069"
"3600.0","218.13","0.6482","4.5","956.56","5.33","956.57","0.347","-14.791","0.0678"
"3610.0","217.98","0.6478","4.5","958.74","5.17","958.75","0.354","-15.097","0.0693"
"3620.0","217.81","0.6473","4.5","960.92","5.01","960.93","0.359","-15.276","0.0701"
"3630.0","217.65","0.6468","4.5","963.1","4.85","963.11","0.366","-15.548","0.0714"
"3640.0","217.51","0.6464","4.5","965.27","4.69","965.28","0.37","-15.683","0.0721"
"3650.0","217.34","0.6459","4.6","967.45","4.52","967.46","0.391","-16.596","0.0764"
"3660.0","217.18","0.6455","4.6","969.62","4.36","969.63","0.413","-17.488","0.0805"
"3670.0","217.03","0.645","4.6","971.79","4.2","971.8","0.406","-17.161","0.0791"
"3680.0","216.86","0.6445","4.6","973.96","4.03","973.97","0.407","-17.161","0.0791"
"3690.0","216.69","0.644","4.6","976.13","3.86","976.14","0.407","-17.161","0.0792"
"3700.0","216.52","0.6435","4.6","978.3","3.7","978.31","0.408","-17.161","0.0793"
"3710.0","216.34","0.643","4.6","980.46","3.53","980.47","0.409","-17.161","0.0793"
