"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"3040.0","215.27","0.6403","3.8","767.5","1.27","767.5","0.358","-15.582","0.0724"
"3050.0","215.09","0.6398","3.9","769.65","1.13","769.65","0.38","-16.54","0.0769"
"3060.0","214.94","0.6393","3.9","771.8","0.99","771.8","0.349","-15.124","0.0704"
"3070.0","214.79","0.6389","3.9","773.95","0.84","773.95","0.383","-16.634","0.0775"
"3080.0","214.64","0.6385","3.9","776.1","0.7","776.1","0.368","-15.926","0.0742"
"3090.0","214.48","0.638","3.9","778.25","0.55","778.25","0.343","-14.788","0.069"
"3100.0","214.32","0.6375","3.9","780.39","0.41","780.39","0.356","-15.355","0.0716"
"3110.0","214.16","0.6371","4.0","782.53","0.26","782.53","0.369","-15.888","0.0742"
"3120.0","214.0","0.6366","4.0","784.67","0.11","784.67","0.37","-15.898","0.0743"
"3130.0","213.84","0.6361","4.0","786.81","-0.03","786.81","0.37","-15.898","0.0744"
"3140.0","213.68","0.6357","4.0","788.95","-0.18","788.95","0.371","-15.898","0.0744"
