"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"3040.0","206.55","0.616","4.0","714.63","2.39","714.63","0.359","-14.388","0.0697"
"3050.0","206.41","0.6156","4.0","716.7","2.25","716.7","0.335","-13.41","0.065"
"3060.0","206.28","0.6152","4.0","718.76","2.11","718.76","0.332","-13.245","0.0642"
"3070.0","206.14","0.6148","4.1","720.82","1.97","720.82","0.333","-13.266","0.0644"
"3080.0","206.0","0.6144","4.1","722.88","1.83","722.89","0.345","-13.731","0.0667"
"3090.0","205.85","0.614","4.1","724.94","1.69","724.94","0.355","-14.127","0.0686"
"3100.0","205.72","0.6136","4.1","727.0","1.55","727.0","0.353","-14.01","0.0681"
"3110.0","205.59","0.6132","4.1","729.06","1.4","729.06","0.357","-14.148","0.0688"
"3120.0","205.44","0.6128","4.1","731.11","1.26","731.11","0.357","-14.124","0.0688"
"3130.0","205.3","0.6124","4.2","733.17","1.11","733.17","0.342","-13.509","0.0658"
"3140.0","205.16","0.612","4.2","735.22","0.97","735.22","0.342","-13.501","0.0658"
"3150.0","205.03","0.6116","4.2","737.27","0.82","737.27","0.33","-12.987","0.0633"
"3160.0","204.92","0.6113","4.2","739.32","0.67","739.32","0.309","-12.138","0.0592"
"3170.0","204.77","0.6108","4.2","741.37","0.52","741.37","0.344","-13.509","0.066"
"3180.0","204.61","0.6104","4.2","743.42","0.37","743.42","0.374","-14.683","0.0718"
"3190.0","204.46","0.61","4.2","745.46","0.22","745.46","0.394","-15.451","0.0756"
"3200.0","204.3","0.6095","4.3","747.5","0.07","747.5","0.394","-15.451","0.0756"
"3210.0","204.15","0.6091","4.3","749.55","-0.08","749.55","0.395","-15.451","0.0757"
"3220.0","204.0","0.6086","4.3","751.59","-0.24","751.59","0.396","-15.451","0.0757"
